1	0.03369140625	0.2509765625	0.0654296875	0.099609375
1	0.0322265625	0.400390625	0.0625	0.09375
1	0.0791015625	0.4384765625	0.087890625	0.1015625
1	0.16650390625	0.48876953125	0.1044921875	0.0986328125
1	0.2509765625	0.55810546875	0.056640625	0.0673828125
1	0.3037109375	0.74951171875	0.111328125	0.0771484375
1	0.3916015625	0.53271484375	0.078125	0.0947265625
1	0.37744140625	0.62744140625	0.0751953125	0.1025390625
1	0.51123046875	0.83837890625	0.0966796875	0.0771484375
1	0.54638671875	0.72802734375	0.0986328125	0.1181640625
1	0.46435546875	0.65283203125	0.0888671875	0.0771484375
1	0.69580078125	0.64501953125	0.1005859375	0.0888671875
1	0.77978515625	0.796875	0.0830078125	0.0859375
1	0.6826171875	0.75048828125	0.08984375	0.0771484375
1	0.63525390625	0.75439453125	0.0693359375	0.0869140625
1	0.8837890625	0.375	0.09375	0.107421875
1	0.89306640625	0.80029296875	0.0830078125	0.1123046875
1	0.9521484375	0.86328125	0.068359375	0.0859375
1	0.9482421875	0.92626953125	0.1015625	0.1025390625
1	0.27099609375	0.29736328125	0.0654296875	0.0791015625
1	0.2509765625	0.84814453125	0.083984375	0.0927734375
1	0.82373046875	0.583984375	0.0771484375	0.0703125
1	0.9111328125	0.537109375	0.076171875	0.06640625
1	0.4697265625	0.2734375	0.052734375	0.0703125
1	0.404296875	0.24951171875	0.068359375	0.0498046875
1	0.3232421875	0.916015625	0.08984375	0.11328125
1	0.9443359375	0.69287109375	0.111328125	0.1123046875
1	0.56005859375	0.65185546875	0.0751953125	0.0927734375
1	0.4560546875	0.38525390625	0.05859375	0.1142578125
1	0.533203125	0.34375	0.09765625	0.099609375
1	0.06982421875	0.90966796875	0.0791015625	0.0478515625
1	0.05859375	0.9501953125	0.0703125	0.052734375
1	0.0703125	0.5	0.068359375	0.08984375
